,Date and Time,PM10,PM2.5,SO2,Site,location,date,time,daily mean,daily max
307441,2022-03-10 23:00:00,2.9,2.51,,TNO2161-EPA,"Custom House Quay, Dublin 1",2022-03-10,23:00:00,1.3454166666666667,2.51
307444,2022-03-11 02:00:00,4.5,3.81,,TNO2161-EPA,"Custom House Quay, Dublin 1",2022-03-11,02:00:00,2.40625,3.81
307486,2022-03-12 20:00:00,5.83,4.83,,TNO2161-EPA,"Custom House Quay, Dublin 1",2022-03-12,20:00:00,2.1645833333333333,4.83
307495,2022-03-13 05:00:00,12.15,9.7,,TNO2161-EPA,"Custom House Quay, Dublin 1",2022-03-13,05:00:00,3.8925,9.7
307535,2022-03-14 21:00:00,5.38,4.15,,TNO2161-EPA,"Custom House Quay, Dublin 1",2022-03-14,21:00:00,2.3229166666666665,4.15
119474,2021-08-07 07:00:00,12.9,6.72,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-07,07:00:00,3.219130434782609,6.72
119491,2021-08-08 00:00:00,4.6,2.6,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-08,00:00:00,2.6,2.6
119492,2021-08-08 01:00:00,4.6,2.6,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-08,01:00:00,2.6,2.6
119503,2021-08-09 10:00:00,9.43,3.66,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-09,10:00:00,2.495,3.66
119534,2021-08-10 17:00:00,16.13,5.8,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-10,17:00:00,4.16,5.8
119560,2021-08-11 19:00:00,11.47,5.32,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-11,19:00:00,2.9295833333333334,5.32
119586,2021-08-12 21:00:00,16.95,8.79,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-12,21:00:00,6.378333333333334,8.79
119594,2021-08-13 05:00:00,17.15,9.98,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-13,05:00:00,8.284166666666666,9.98
119631,2021-08-14 18:00:00,20.25,14.35,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-14,18:00:00,7.927916666666667,14.35
119646,2021-08-15 09:00:00,13.18,6.67,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-15,09:00:00,3.692083333333333,6.67
119663,2021-08-16 02:00:00,16.37,9.09,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-16,02:00:00,4.849166666666666,9.09
119696,2021-08-17 11:00:00,10.88,4.66,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-17,11:00:00,2.9116666666666666,4.66
119718,2021-08-18 09:00:00,12.95,4.43,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-18,09:00:00,2.3575,4.43
119756,2021-08-19 23:00:00,9.13,6.54,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-19,23:00:00,2.9458333333333333,6.54
119762,2021-08-20 05:00:00,18.08,11.83,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-20,05:00:00,6.085833333333333,11.83
119795,2021-08-21 14:00:00,17.65,13.02,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-21,14:00:00,2.999166666666667,13.02
119827,2021-08-22 22:00:00,9.9,4.1,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-22,22:00:00,2.8520833333333333,4.1
119839,2021-08-23 10:00:00,15.88,6.27,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-23,10:00:00,3.4620833333333336,6.27
119862,2021-08-24 09:00:00,17.77,11.78,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-24,09:00:00,5.548750000000001,11.78
119887,2021-08-25 10:00:00,16.78,4.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-25,10:00:00,3.1170833333333334,4.91
119888,2021-08-25 11:00:00,19.23,4.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-25,11:00:00,3.1170833333333334,4.91
119917,2021-08-26 16:00:00,17.4,5.86,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-26,16:00:00,4.090416666666667,5.86
119936,2021-08-27 11:00:00,19.72,7.0,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-27,11:00:00,5.225833333333333,7.0
119971,2021-08-28 22:00:00,14.9,6.88,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-28,22:00:00,4.590833333333333,6.88
119982,2021-08-29 09:00:00,12.45,8.44,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-29,09:00:00,4.583749999999999,8.44
120006,2021-08-30 09:00:00,15.97,5.25,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-30,09:00:00,3.2175,5.25
120026,2021-08-31 05:00:00,13.85,5.28,,TNO2162-EPA,"Coolock, Dublin 5",2021-08-31,05:00:00,4.012083333333333,5.28
120054,2021-09-01 09:00:00,16.37,5.74,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-01,09:00:00,4.1049999999999995,5.74
120077,2021-09-02 08:00:00,25.15,8.73,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-02,08:00:00,5.665,8.73
120104,2021-09-03 11:00:00,30.28,10.74,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-03,11:00:00,6.9775,10.74
120125,2021-09-04 08:00:00,25.42,12.66,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-04,08:00:00,10.189166666666667,12.66
120160,2021-09-05 19:00:00,23.47,10.3,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-05,19:00:00,7.614166666666667,10.3
120187,2021-09-06 22:00:00,17.2,7.13,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-06,22:00:00,4.467083333333334,7.13
120199,2021-09-07 10:00:00,31.5,21.38,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-07,10:00:00,7.710833333333333,21.38
120215,2021-09-08 02:00:00,18.25,11.74,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-08,02:00:00,7.482500000000001,11.74
120246,2021-09-09 09:00:00,24.78,14.11,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-09,09:00:00,5.52875,14.11
120263,2021-09-10 02:00:00,9.07,5.31,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-10,02:00:00,3.0191666666666666,5.31
120290,2021-09-11 05:00:00,6.93,2.14,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-11,05:00:00,1.3295833333333333,2.14
120329,2021-09-12 20:00:00,10.5,3.38,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-12,20:00:00,1.9712500000000002,3.38
120355,2021-09-13 22:00:00,11.03,4.25,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-13,22:00:00,2.8008333333333333,4.25
120366,2021-09-14 09:00:00,12.08,4.26,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-14,09:00:00,3.40875,4.26
120391,2021-09-15 10:00:00,16.5,4.76,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-15,10:00:00,2.5766666666666667,4.76
120415,2021-09-16 10:00:00,21.7,7.31,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-16,10:00:00,3.796666666666667,7.31
120452,2021-09-17 23:00:00,19.7,8.68,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-17,23:00:00,3.7708333333333335,8.68
120474,2021-09-18 21:00:00,20.92,9.69,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-18,21:00:00,5.83625,9.69
120490,2021-09-19 13:00:00,10.88,4.19,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-19,13:00:00,3.2016666666666667,4.19
120514,2021-09-20 13:00:00,22.18,12.26,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-20,13:00:00,5.1987499999999995,12.26
120529,2021-09-21 04:00:00,17.65,9.65,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-21,04:00:00,5.727083333333333,9.65
120559,2021-09-22 10:00:00,23.3,4.15,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-22,10:00:00,2.7754166666666666,4.15
120592,2021-09-23 19:00:00,28.6,9.54,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-23,19:00:00,5.474166666666666,9.54
120597,2021-09-24 00:00:00,19.05,7.79,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-24,00:00:00,2.2825,7.79
120640,2021-09-25 19:00:00,11.55,3.67,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-25,19:00:00,1.6508333333333332,3.67
120661,2021-09-26 16:00:00,9.5,2.99,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-26,16:00:00,1.4583333333333333,2.99
120682,2021-09-27 13:00:00,11.33,3.69,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-27,13:00:00,2.4458333333333333,3.69
120701,2021-09-28 08:00:00,13.72,5.31,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-28,08:00:00,2.7270833333333333,5.31
120731,2021-09-29 14:00:00,10.75,4.46,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-29,14:00:00,2.88875,4.46
120760,2021-09-30 19:00:00,20.18,9.35,,TNO2162-EPA,"Coolock, Dublin 5",2021-09-30,19:00:00,3.8200000000000003,9.35
120768,2021-10-01 03:00:00,12.88,7.19,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-01,03:00:00,4.537083333333333,7.19
120789,2021-10-02 00:00:00,9.1,3.92,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-02,00:00:00,2.4283333333333332,3.92
120825,2021-10-03 12:00:00,8.9,3.96,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-03,12:00:00,2.6104166666666666,3.96
120852,2021-10-04 15:00:00,13.3,4.22,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-04,15:00:00,2.952916666666667,4.22
120870,2021-10-05 09:00:00,4.75,2.28,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-05,09:00:00,1.2933333333333332,2.28
120896,2021-10-06 11:00:00,20.75,4.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-06,11:00:00,2.4562500000000003,4.91
120913,2021-10-07 04:00:00,14.27,3.16,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-07,04:00:00,1.4979166666666668,3.16
120943,2021-10-08 10:00:00,15.57,5.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-08,10:00:00,3.6037500000000002,5.91
120967,2021-10-09 10:00:00,10.0,3.87,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-09,10:00:00,1.7183333333333335,3.87
121004,2021-10-10 23:00:00,23.63,11.45,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-10,23:00:00,3.50625,11.45
121018,2021-10-11 13:00:00,26.75,7.85,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-11,13:00:00,6.430416666666667,7.85
121029,2021-10-12 00:00:00,17.85,6.51,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-12,00:00:00,3.5116666666666667,6.51
121075,2021-10-13 22:00:00,6.45,2.14,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-13,22:00:00,1.7341666666666666,2.14
121099,2021-10-14 22:00:00,12.38,3.56,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-14,22:00:00,2.3779166666666667,3.56
121122,2021-10-15 20:00:00,14.5,5.32,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-15,20:00:00,2.9404347826086954,5.32
121141,2021-10-16 15:00:00,9.0,3.1,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-16,15:00:00,1.9775,3.1
121150,2021-10-17 00:00:00,4.15,2.13,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-17,00:00:00,0.5466666666666666,2.13
121181,2021-10-18 07:00:00,5.25,1.79,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-18,07:00:00,1.05,1.79
121219,2021-10-19 21:00:00,16.4,12.9,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-19,21:00:00,3.8837500000000005,12.9
121234,2021-10-20 12:00:00,25.3,18.23,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-20,12:00:00,11.593333333333334,18.23
121263,2021-10-21 17:00:00,13.5,9.94,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-21,17:00:00,7.43375,9.94
121292,2021-10-22 22:00:00,12.7,9.53,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-22,22:00:00,4.832083333333333,9.53
121316,2021-10-23 22:00:00,10.2,8.49,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-23,22:00:00,3.470833333333333,8.49
121331,2021-10-24 13:00:00,10.67,9.19,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-24,13:00:00,5.995416666666666,9.19
121349,2021-10-25 07:00:00,10.85,8.63,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-25,07:00:00,6.84,8.63
121386,2021-10-26 20:00:00,14.4,11.97,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-26,20:00:00,7.570416666666667,11.97
121390,2021-10-27 00:00:00,10.85,9.26,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-27,00:00:00,2.60125,9.26
121424,2021-10-28 10:00:00,18.0,10.2,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-28,10:00:00,4.363333333333333,10.2
121451,2021-10-29 13:00:00,15.35,10.12,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-29,13:00:00,5.701666666666667,10.12
121483,2021-10-30 21:00:00,8.73,5.76,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-30,21:00:00,3.0437499999999997,5.76
121489,2021-10-31 03:00:00,16.45,15.29,,TNO2162-EPA,"Coolock, Dublin 5",2021-10-31,03:00:00,5.652083333333334,15.29
121514,2021-11-01 04:00:00,8.77,7.24,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-01,04:00:00,4.753333333333333,7.24
121552,2021-11-02 18:00:00,15.4,6.85,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-02,18:00:00,5.0775,6.85
121568,2021-11-03 10:00:00,12.38,6.33,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-03,10:00:00,4.62375,6.33
121596,2021-11-04 14:00:00,17.53,11.85,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-04,14:00:00,5.668333333333333,11.85
121608,2021-11-05 02:00:00,10.47,7.08,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-05,02:00:00,5.430416666666667,7.08
121650,2021-11-06 20:00:00,23.0,19.1,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-06,20:00:00,7.083749999999999,19.1
121662,2021-11-07 08:00:00,23.4,19.55,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-07,08:00:00,15.682083333333333,19.55
121679,2021-11-08 01:00:00,14.98,11.72,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-08,01:00:00,7.387083333333333,11.72
121722,2021-11-09 20:00:00,23.65,14.72,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-09,20:00:00,6.782916666666666,14.72
121735,2021-11-10 09:00:00,27.63,14.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-10,09:00:00,9.745833333333334,14.91
121750,2021-11-11 00:00:00,15.25,11.25,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-11,00:00:00,3.87125,11.25
121778,2021-11-12 04:00:00,26.42,24.17,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-12,04:00:00,9.6575,24.17
121816,2021-11-13 18:00:00,12.47,8.06,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-13,18:00:00,4.3637500000000005,8.06
121842,2021-11-14 20:00:00,27.13,19.71,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-14,20:00:00,7.747083333333333,19.71
121847,2021-11-15 01:00:00,12.75,10.23,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-15,01:00:00,6.0025,10.23
121893,2021-11-16 23:00:00,18.22,13.83,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-16,23:00:00,5.897083333333334,13.83
121898,2021-11-17 04:00:00,28.35,23.46,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-17,04:00:00,18.02541666666667,23.46
121918,2021-11-18 00:00:00,8.3,6.54,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-18,00:00:00,2.629583333333333,6.54
121962,2021-11-19 20:00:00,8.52,5.14,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-19,20:00:00,2.4566666666666666,5.14
121985,2021-11-20 19:00:00,16.42,13.39,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-20,19:00:00,5.329166666666667,13.39
121997,2021-11-21 07:00:00,15.0,11.94,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-21,07:00:00,8.511666666666667,11.94
122034,2021-11-22 20:00:00,26.8,15.72,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-22,20:00:00,8.6575,15.72
122047,2021-11-23 09:00:00,23.55,11.32,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-23,09:00:00,5.1033333333333335,11.32
122082,2021-11-24 20:00:00,13.02,8.75,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-24,20:00:00,5.503333333333334,8.75
122096,2021-11-25 10:00:00,18.43,13.23,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-25,10:00:00,11.527083333333335,13.23
122120,2021-11-26 10:00:00,17.22,15.09,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-26,10:00:00,8.529166666666667,15.09
122134,2021-11-27 00:00:00,20.43,17.44,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-27,00:00:00,8.64125,17.44
122177,2021-11-28 19:00:00,8.97,6.47,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-28,19:00:00,5.250416666666667,6.47
122191,2021-11-29 09:00:00,10.2,6.04,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-29,09:00:00,3.887083333333333,6.04
122216,2021-11-30 10:00:00,3.57,2.1,,TNO2162-EPA,"Coolock, Dublin 5",2021-11-30,10:00:00,1.4225,2.1
122241,2021-12-01 11:00:00,21.45,18.04,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-01,11:00:00,7.891666666666667,18.04
122274,2021-12-02 20:00:00,19.12,13.42,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-02,20:00:00,8.239166666666668,13.42
122292,2021-12-03 14:00:00,31.3,21.68,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-03,14:00:00,12.027500000000002,21.68
122312,2021-12-04 10:00:00,15.45,12.78,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-04,10:00:00,7.279166666666666,12.78
122346,2021-12-05 20:00:00,30.03,22.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-05,20:00:00,8.798333333333334,22.91
122360,2021-12-06 10:00:00,15.63,12.19,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-06,10:00:00,7.342083333333334,12.19
122383,2021-12-07 09:00:00,25.25,23.17,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-07,09:00:00,8.622083333333334,23.17
122409,2021-12-08 11:00:00,19.17,17.15,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-08,11:00:00,10.31375,17.15
122441,2021-12-09 19:00:00,17.38,15.45,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-09,19:00:00,9.235,15.45
122469,2021-12-10 23:00:00,20.1,15.82,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-10,23:00:00,9.3425,15.82
122470,2021-12-11 00:00:00,19.2,15.45,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-11,00:00:00,6.667083333333333,15.45
122517,2021-12-12 23:00:00,11.15,9.25,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-12,23:00:00,4.1120833333333335,9.25
122539,2021-12-13 21:00:00,29.0,20.3,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-13,21:00:00,11.753333333333332,20.3
122545,2021-12-14 03:00:00,21.5,15.31,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-14,03:00:00,5.457916666666667,15.31
122576,2021-12-15 10:00:00,11.53,4.99,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-15,10:00:00,3.6254166666666667,4.99
122601,2021-12-16 11:00:00,35.7,16.69,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-16,11:00:00,7.907916666666666,16.69
122623,2021-12-17 09:00:00,15.95,10.0,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-17,09:00:00,4.819166666666667,10.0
122660,2021-12-18 22:00:00,15.65,8.69,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-18,22:00:00,5.629583333333333,8.69
122674,2021-12-19 12:00:00,12.05,8.35,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-19,12:00:00,4.604583333333333,8.35
122696,2021-12-20 10:00:00,10.35,6.97,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-20,10:00:00,4.870416666666666,6.97
122733,2021-12-21 23:00:00,24.13,19.14,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-21,23:00:00,10.34375,19.14
122741,2021-12-22 07:00:00,26.0,20.34,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-22,07:00:00,13.285000000000002,20.34
122762,2021-12-23 04:00:00,29.15,21.71,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-23,04:00:00,10.510416666666666,21.71
122790,2021-12-24 08:00:00,40.43,28.33,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-24,08:00:00,17.631249999999998,28.33
122807,2021-12-25 01:00:00,72.4,39.91,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-25,01:00:00,21.096666666666668,39.91
122841,2021-12-26 11:00:00,38.38,26.17,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-26,11:00:00,10.870833333333332,26.17
122872,2021-12-27 18:00:00,15.68,12.95,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-27,18:00:00,7.269166666666667,12.95
122901,2021-12-28 23:00:00,21.4,14.49,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-28,23:00:00,5.632083333333333,14.49
122915,2021-12-29 13:00:00,36.75,27.56,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-29,13:00:00,12.94,27.56
122942,2021-12-30 16:00:00,48.18,18.12,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-30,16:00:00,4.7941666666666665,18.12
122964,2021-12-31 14:00:00,22.25,16.74,,TNO2162-EPA,"Coolock, Dublin 5",2021-12-31,14:00:00,12.522916666666667,16.74
122985,2022-01-01 11:00:00,39.58,29.61,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-01,11:00:00,23.222916666666666,29.61
122998,2022-01-02 00:00:00,28.53,20.03,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-02,00:00:00,13.195833333333333,20.03
123023,2022-01-03 01:00:00,24.33,17.87,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-03,01:00:00,13.35375,17.87
123057,2022-01-04 11:00:00,23.72,14.17,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-04,11:00:00,10.770416666666668,14.17
123089,2022-01-05 19:00:00,39.18,18.31,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-05,19:00:00,10.905000000000001,18.31
123107,2022-01-06 13:00:00,18.97,11.99,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-06,13:00:00,6.11375,11.99
123129,2022-01-07 11:00:00,15.22,9.01,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-07,11:00:00,5.285833333333334,9.01
123153,2022-01-08 11:00:00,61.47,38.81,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-08,11:00:00,12.94375,38.81
123185,2022-01-09 19:00:00,40.28,25.77,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-09,19:00:00,15.633333333333333,25.77
123213,2022-01-10 23:00:00,22.55,13.45,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-10,23:00:00,5.725416666666667,13.45
123226,2022-01-11 12:00:00,41.65,18.2,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-11,12:00:00,15.292499999999999,18.2
123256,2022-01-12 18:00:00,79.9,24.2,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-12,18:00:00,11.989583333333334,24.2
123284,2022-01-13 22:00:00,32.88,14.92,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-13,22:00:00,10.301666666666668,14.92
123297,2022-01-14 11:00:00,58.57,17.45,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-14,11:00:00,11.842916666666667,17.45
123311,2022-01-15 01:00:00,29.55,16.95,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-15,01:00:00,9.95875,16.95
123347,2022-01-16 13:00:00,31.63,18.01,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-16,13:00:00,11.832500000000001,18.01
123379,2022-01-17 21:00:00,62.55,34.9,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-17,21:00:00,17.265416666666667,34.9
123382,2022-01-18 00:00:00,37.18,23.5,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-18,00:00:00,13.10375,23.5
123408,2022-01-19 02:00:00,22.9,13.61,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-19,02:00:00,10.31125,13.61
123452,2022-01-20 22:00:00,54.25,22.72,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-20,22:00:00,14.089166666666666,22.72
123454,2022-01-21 00:00:00,31.48,15.4,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-21,00:00:00,8.615416666666667,15.4
123478,2022-01-22 00:00:00,15.23,9.17,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-22,00:00:00,4.506666666666667,9.17
123524,2022-01-23 22:00:00,32.47,12.48,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-23,22:00:00,6.87125,12.48
123538,2022-01-24 12:00:00,118.6,36.47,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-24,12:00:00,17.57,36.47
123570,2022-01-25 20:00:00,50.65,19.96,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-25,20:00:00,9.564166666666667,19.96
123574,2022-01-26 00:00:00,22.68,11.14,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-26,00:00:00,8.678749999999999,11.14
123619,2022-01-27 21:00:00,25.4,10.14,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-27,21:00:00,5.645416666666667,10.14
123623,2022-01-28 01:00:00,27.63,11.77,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-28,01:00:00,4.5175,11.77
123658,2022-01-29 12:00:00,39.45,27.47,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-29,12:00:00,13.860833333333334,27.47
123670,2022-01-30 00:00:00,25.47,16.34,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-30,00:00:00,11.835833333333333,16.34
123717,2022-01-31 23:00:00,29.33,20.45,,TNO2162-EPA,"Coolock, Dublin 5",2022-01-31,23:00:00,14.876666666666667,20.45
123719,2022-02-01 01:00:00,78.18,50.02,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-01,01:00:00,6.331666666666667,50.02
123752,2022-02-02 10:00:00,37.55,21.92,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-02,10:00:00,9.239166666666668,21.92
123786,2022-02-03 20:00:00,37.4,16.37,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-03,20:00:00,6.0425,16.37
123793,2022-02-04 03:00:00,18.28,10.32,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-04,03:00:00,7.114999999999999,10.32
123826,2022-02-05 12:00:00,24.0,18.53,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-05,12:00:00,10.795,18.53
123858,2022-02-06 20:00:00,28.02,19.36,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-06,20:00:00,10.395416666666668,19.36
123864,2022-02-07 02:00:00,28.2,16.35,,TNO2162-EPA,"Coolock, Dublin 5",2022-02-07,02:00:00,9.37875,16.35
