,Date and Time,PM10,PM2.5,SO2,Site,location,date,time
1949,2022-03-12 02:00:00,6.25,5.6,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,02:00:00
1950,2022-03-12 03:00:00,7.5,6.81,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,03:00:00
1951,2022-03-12 04:00:00,7.05,6.2,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,04:00:00
1952,2022-03-12 05:00:00,6.13,5.3,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,05:00:00
1953,2022-03-12 06:00:00,6.85,5.61,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,06:00:00
1954,2022-03-12 07:00:00,6.3,5.12,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,07:00:00
1955,2022-03-12 08:00:00,3.57,2.88,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,08:00:00
1956,2022-03-12 09:00:00,4.48,3.22,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,09:00:00
1957,2022-03-12 10:00:00,6.45,4.45,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,10:00:00
1958,2022-03-12 11:00:00,5.75,4.3,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,11:00:00
1959,2022-03-12 12:00:00,8.43,6.41,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,12:00:00
1960,2022-03-12 13:00:00,9.22,6.13,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,13:00:00
1961,2022-03-12 14:00:00,10.88,7.72,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,14:00:00
1962,2022-03-12 15:00:00,14.33,10.85,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,15:00:00
1963,2022-03-12 16:00:00,16.82,13.37,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,16:00:00
1964,2022-03-12 17:00:00,11.47,9.88,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,17:00:00
1965,2022-03-12 18:00:00,10.28,9.31,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,18:00:00
1966,2022-03-12 19:00:00,12.78,12.1,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,19:00:00
1967,2022-03-12 20:00:00,15.43,14.64,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,20:00:00
1968,2022-03-12 21:00:00,14.5,13.48,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,21:00:00
1969,2022-03-12 22:00:00,15.32,14.03,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,22:00:00
1970,2022-03-12 23:00:00,15.12,13.56,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-12,23:00:00
1971,2022-03-13 00:00:00,16.93,15.61,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-13,00:00:00
1972,2022-03-13 01:00:00,15.65,14.69,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-13,01:00:00
1973,2022-03-13 02:00:00,27.45,25.62,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-13,02:00:00
1974,2022-03-13 03:00:00,32.4,30.01,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-13,03:00:00
1975,2022-03-13 04:00:00,28.68,27.38,,TNO4438-EPA,"Weaver Park, Dublin 8",2022-03-13,04:00:00
